id	label
6434	human
866	generated
5112	generated
6556	generated
12111	generated
13244	generated
19945	generated
15757	human
1272	generated
2214	generated
2752	generated
10901	generated
2495	generated
3733	human
7029	generated
14598	generated
7136	generated
18100	generated
6052	generated
9463	generated
18434	generated
6367	generated
4896	human
11947	generated
10574	generated
2783	human
7256	human
133	generated
19480	human
11614	generated
11808	generated
14276	human
7888	generated
16040	generated
3507	generated
20346	generated
14956	generated
15607	human
2041	generated
19290	generated
14811	human
5743	generated
17378	generated
8956	generated
18665	generated
7831	generated
6292	generated
451	generated
2247	generated
17739	generated
11656	human
1962	generated
10928	generated
14416	human
14017	human
1097	generated
2647	generated
14919	human
4073	human
7386	generated
4084	generated
19637	generated
3522	generated
9888	generated
1512	generated
11537	generated
18261	generated
1611	generated
2751	human
1624	generated
3769	generated
4045	generated
812	generated
5945	generated
12408	generated
12058	human
5584	generated
11369	human
7324	generated
10534	generated
11809	generated
13618	human
8822	generated
16006	human
14374	human
5784	human
17092	generated
3310	human
20133	generated
11127	generated
447	generated
7771	generated
6039	human
12762	generated
9770	generated
7284	generated
8062	generated
8608	generated
8797	generated
5667	generated
180	generated
3528	generated
16711	generated
5814	generated
251	generated
19833	generated
2602	generated
16570	generated
18822	generated
8034	generated
20232	generated
4165	generated
3616	generated
19810	generated
3725	generated
20041	generated
10274	generated
19010	generated
1163	generated
6153	generated
7854	generated
17265	generated
17642	generated
12776	generated
6024	generated
19431	human
5566	generated
6848	generated
15801	generated
13572	generated
14974	generated
7403	generated
2090	generated
11429	generated
5861	generated
8375	generated
1642	generated
7944	generated
2277	generated
7719	generated
17775	generated
7277	generated
4021	generated
1205	generated
18296	generated
14993	human
14104	human
4739	human
15255	human
12490	human
14131	generated
11677	human
9185	generated
13197	generated
10952	human
8099	generated
4877	generated
1328	generated
13660	generated
8882	generated
7751	generated
3394	generated
8195	generated
5864	generated
17853	generated
10596	generated
9754	generated
14261	generated
19697	generated
16932	human
13751	human
19654	generated
5689	generated
15554	human
10961	generated
8688	generated
4496	generated
20299	generated
16159	human
14009	human
15619	generated
1052	generated
11121	generated
14634	human
8604	generated
6417	generated
20215	generated
8271	generated
12985	generated
10480	generated
3277	generated
322	generated
12140	generated
12860	generated
383	generated
13996	human
12052	generated
18798	generated
10275	generated
17636	generated
9704	generated
7836	human
10882	generated
12292	generated
4973	generated
1337	generated
10157	generated
16257	human
14121	human
12055	generated
6271	generated
19565	generated
3752	generated
11361	human
1572	generated
1006	generated
18212	generated
19764	generated
2392	generated
18090	generated
17632	generated
15864	human
20076	generated
7638	generated
1202	generated
7115	generated
9711	generated
19959	generated
3334	generated
8896	generated
13458	generated
4413	human
18369	human
16297	human
5893	generated
16760	human
13073	generated
15956	generated
8035	generated
4630	generated
20140	generated
5337	generated
980	generated
1599	generated
19130	generated
5022	generated
6020	generated
3282	generated
11747	generated
6733	generated
4156	generated
1182	generated
6741	generated
9092	generated
17881	generated
2767	generated
15673	generated
7922	generated
10907	generated
9191	generated
720	generated
14720	human
1077	generated
1768	generated
16626	generated
15103	generated
16986	generated
2448	generated
8776	generated
7580	generated
15227	human
15808	human
14564	human
17688	generated
326	generated
9892	generated
7303	generated
15683	human
2992	generated
7703	generated
8936	generated
19236	human
15977	human
2878	generated
4336	generated
8513	generated
16739	generated
20188	generated
18890	generated
12959	generated
7333	generated
16860	human
17720	generated
13726	human
16837	generated
12915	generated
15232	generated
31	generated
7752	generated
16972	generated
18335	generated
7947	generated
17460	human
17225	generated
8114	generated
10289	generated
928	generated
16108	human
3421	generated
3274	generated
9391	generated
2026	generated
8478	generated
10227	generated
14103	generated
11418	human
13079	generated
127	generated
11716	generated
9880	generated
17199	generated
2388	generated
17451	generated
3230	generated
14681	human
11743	generated
16833	generated
2898	generated
3609	human
3617	generated
6325	generated
247	generated
3703	generated
14517	generated
12331	generated
5671	generated
3699	generated
13539	generated
6062	generated
4520	generated
9466	generated
4984	generated
4672	generated
11793	generated
15276	human
4032	generated
13172	generated
14872	generated
14641	human
12480	generated
13214	generated
12274	generated
5511	generated
19840	generated
718	generated
16256	human
18666	generated
12827	generated
11136	generated
13588	generated
19786	generated
8678	generated
1456	generated
13753	human
5923	generated
2141	generated
9778	generated
11958	generated
10904	generated
2393	generated
2512	generated
12621	generated
11304	generated
3844	generated
3798	generated
5564	human
3559	generated
5960	generated
7664	human
18400	generated
18329	generated
2699	generated
17202	generated
8094	generated
12341	human
4783	generated
7100	human
6270	generated
14227	human
10098	generated
9936	generated
115	generated
6258	generated
6315	human
19393	generated
7627	human
6165	generated
15827	human
8254	generated
2127	generated
3341	generated
8830	generated
484	generated
17420	human
16915	human
7185	generated
2008	generated
2608	generated
3776	generated
17519	generated
20235	generated
13587	human
18132	generated
19839	generated
5020	generated
15270	generated
4540	generated
17170	generated
341	generated
10001	generated
5090	generated
17422	human
5098	generated
14944	generated
313	generated
15451	generated
11741	human
2929	generated
11892	generated
8700	generated
15557	generated
7592	generated
5654	generated
18499	generated
4634	generated
409	generated
1580	generated
12143	human
3503	generated
6006	generated
16978	human
19974	generated
3623	generated
16812	human
15513	generated
17825	generated
18390	generated
5348	human
16004	human
16903	human
17966	generated
5954	generated
3800	generated
18981	generated
2140	generated
10657	generated
6023	generated
7247	generated
7020	generated
13083	generated
3351	generated
1350	generated
15085	human
8352	generated
7337	generated
9872	generated
2412	generated
16823	generated
13884	human
7459	generated
10611	generated
6687	generated
7662	generated
8196	generated
11733	generated
15579	human
6433	generated
6045	generated
3778	generated
14345	human
3472	human
17099	human
9854	generated
2117	generated
17839	generated
8233	generated
16056	human
6778	generated
18804	generated
17768	generated
3887	generated
9010	generated
3934	generated
6670	generated
11663	generated
1398	generated
12639	human
17790	generated
2265	generated
4194	generated
408	generated
11376	generated
19909	human
8116	generated
16160	human
9579	generated
17603	human
7298	generated
12829	generated
11717	human
12227	generated
4693	generated
11558	generated
19322	generated
19432	generated
17711	generated
18636	generated
19694	human
3035	human
3024	human
7317	generated
5116	generated
18990	generated
13164	generated
16414	human
265	generated
3002	generated
8350	generated
3498	generated
18154	generated
7466	generated
6415	generated
9418	generated
17556	generated
4436	human
12571	generated
1534	generated
2300	generated
8506	generated
14726	generated
3434	human
15425	human
6136	generated
695	generated
15382	human
9400	generated
14084	generated
10943	generated
7061	generated
12609	generated
11497	generated
10408	generated
10679	generated
10418	generated
5460	generated
9690	generated
5306	generated
14668	human
17767	generated
15519	human
139	generated
8922	generated
2084	generated
3388	generated
16771	human
9403	generated
14963	human
2115	generated
5665	generated
3468	generated
19670	generated
2250	generated
10560	generated
5561	generated
16840	human
3505	generated
11886	generated
17133	generated
16301	generated
1288	generated
3910	generated
14624	generated
9668	generated
3894	human
14816	human
12216	generated
5518	generated
4556	generated
3233	human
9380	generated
13071	generated
5117	generated
17168	generated
10507	generated
18359	generated
19243	generated
6141	generated
17384	human
12558	generated
6815	human
7517	generated
6891	generated
7801	generated
14992	human
18686	generated
16631	human
15923	generated
6532	generated
7438	generated
210	generated
19224	generated
20229	generated
16498	generated
8242	generated
19249	generated
5236	generated
8489	generated
424	generated
13302	generated
10224	generated
17904	generated
19154	generated
6896	human
7051	generated
19597	generated
10792	generated
20012	generated
7222	generated
327	generated
11253	human
9468	generated
2676	generated
7786	generated
16144	human
88	generated
6421	generated
4678	generated
4252	generated
3755	generated
10843	generated
6717	generated
1056	generated
4706	generated
1084	generated
2638	generated
18033	human
2195	generated
5537	generated
4580	generated
7107	generated
8025	generated
18870	generated
8109	generated
4688	generated
4843	generated
5792	generated
3425	generated
17472	generated
4767	generated
11318	human
3473	generated
1475	generated
5199	generated
15720	human
19608	generated
9086	generated
6536	generated
13836	human
14331	generated
8935	generated
2483	generated
2616	generated
11388	generated
3211	generated
20256	generated
14655	human
11311	generated
2781	human
221	generated
20291	generated
8829	generated
15487	human
4337	generated
10614	generated
11662	generated
499	generated
9452	generated
1227	generated
5277	human
15135	human
8028	generated
8380	generated
8858	generated
19485	generated
6482	generated
14840	human
5848	generated
6067	generated
15273	human
7428	generated
466	generated
59	generated
9975	generated
1297	generated
3572	generated
4909	human
3682	generated
2119	generated
1632	generated
7474	generated
12751	human
10946	human
2937	generated
1911	generated
1346	generated
2323	generated
878	generated
17217	generated
8359	generated
15303	human
18875	generated
15665	human
9512	generated
1530	generated
11840	generated
14499	generated
3226	human
4296	generated
4743	generated
5863	generated
4972	generated
16246	human
2207	generated
200	generated
17884	generated
15555	human
14076	human
8137	generated
6061	human
9119	generated
4449	generated
18529	generated
898	generated
19617	generated
10669	generated
8103	generated
11863	generated
20339	generated
5503	generated
14450	generated
1092	generated
12899	generated
6164	generated
8703	generated
2325	generated
9113	generated
14560	human
19988	generated
17922	generated
3168	generated
11977	generated
6491	generated
15237	human
17386	generated
6492	generated
19202	human
5925	human
2171	generated
1604	generated
15491	generated
12247	generated
11548	generated
12475	generated
8952	generated
8522	generated
3919	generated
18156	generated
9250	generated
16178	human
19828	generated
3488	generated
12457	generated
11883	generated
1282	generated
16809	generated
6075	generated
17936	generated
5170	generated
7220	generated
18495	generated
1788	generated
5412	generated
8937	generated
9585	generated
9913	generated
1692	generated
7884	generated
8981	generated
15308	human
9792	generated
11208	generated
11844	generated
13933	human
8835	generated
15322	generated
18614	generated
15115	human
17643	generated
8673	generated
11888	generated
7068	generated
1114	generated
6557	human
1981	generated
11320	generated
15880	generated
16003	human
5905	generated
8570	generated
19727	generated
19437	generated
18428	generated
3265	human
5714	generated
6301	generated
12266	generated
16738	generated
7983	generated
2848	generated
1427	generated
14780	human
10087	generated
19088	generated
3652	human
2457	generated
1258	generated
18065	generated
14470	human
16924	generated
13728	generated
16046	generated
17799	generated
273	generated
12131	human
5354	generated
2153	generated
8769	generated
19728	generated
20253	generated
18408	generated
16088	generated
16913	generated
1063	generated
16094	human
4842	generated
18593	generated
18006	generated
15732	human
20105	generated
20110	generated
13175	human
17718	generated
16870	human
17549	generated
5862	generated
5833	human
19520	generated
3142	generated
12220	generated
3125	generated
11715	generated
19922	generated
10769	generated
18701	generated
17963	generated
16109	human
9734	generated
1493	generated
2622	human
3529	generated
12092	generated
11961	generated
5749	human
15659	human
13111	human
14736	generated
6534	generated
2533	generated
20349	generated
15502	human
8319	generated
423	generated
10885	human
19275	generated
257	generated
9626	generated
18034	generated
9800	generated
19916	generated
16617	human
11811	generated
16640	human
16740	generated
3948	generated
11678	generated
14116	generated
8957	generated
2797	generated
9162	generated
9467	generated
11583	human
17477	human
346	generated
10867	generated
19537	generated
3011	generated
11610	generated
12785	generated
18423	generated
2826	human
4824	generated
6504	generated
9016	generated
19116	generated
9396	generated
1606	generated
14395	human
5290	generated
18591	generated
4609	generated
3287	generated
4744	generated
18785	generated
7713	generated
8178	generated
10705	generated
17445	human
20130	generated
19563	generated
13864	generated
17031	human
4751	generated
18220	generated
8262	generated
103	generated
13485	generated
14432	generated
18284	generated
20090	generated
15774	human
2334	generated
3698	generated
4848	generated
8318	generated
15652	human
6119	generated
15430	human
13642	generated
13943	generated
2235	generated
10645	generated
2904	human
9571	generated
12428	generated
3843	generated
6950	generated
5035	generated
13498	generated
3068	generated
5549	generated
11068	generated
14724	human
11297	generated
12088	generated
12049	generated
10782	generated
19612	generated
2150	generated
16143	human
57	generated
13497	generated
19771	generated
7094	generated
5736	generated
9214	generated
1535	generated
459	generated
9315	generated
16059	generated
20247	generated
4143	human
7038	generated
10133	generated
10019	generated
8552	generated
2346	generated
18559	generated
6225	human
6586	generated
9070	generated
16070	generated
4902	generated
18709	human
15326	human
18735	generated
13119	generated
17697	generated
9861	generated
8409	generated
4148	generated
16602	human
13352	generated
379	generated
10387	generated
10035	generated
4058	generated
7149	generated
17898	human
9857	generated
13480	generated
12981	generated
3753	generated
16502	human
9816	generated
7559	generated
9495	generated
649	generated
10422	generated
20274	generated
13263	generated
2145	generated
18457	generated
19864	generated
16649	human
911	generated
4189	generated
8599	generated
13883	human
12754	human
9014	generated
2753	generated
18213	generated
12295	generated
18718	generated
11264	human
13049	generated
14953	human
6357	human
11903	generated
15890	generated
17783	generated
7451	generated
1901	generated
6551	generated
14141	generated
3210	generated
17937	generated
6735	generated
4788	generated
19545	generated
14477	human
2312	generated
5250	generated
19034	generated
1994	generated
6695	generated
12303	generated
2578	generated
18653	human
9758	generated
17572	generated
9332	generated
7316	generated
9532	generated
15815	human
15364	human
2748	generated
7125	human
8097	generated
18124	generated
2862	human
5605	generated
7516	human
16933	generated
8739	generated
8972	generated
19919	generated
16535	generated
3886	generated
14293	human
2351	generated
5754	generated
17852	generated
14371	human
8054	generated
16710	generated
5742	generated
3	generated
16768	generated
12842	generated
3023	generated
10772	generated
11518	generated
13816	human
17348	human
344	generated
8063	generated
18916	generated
3461	generated
4226	generated
12283	generated
10777	generated
16727	generated
17580	generated
19750	generated
19871	generated
8614	generated
9773	generated
19674	generated
42	generated
12456	generated
11107	generated
1522	generated
6955	generated
10884	human
17576	generated
795	generated
17448	human
11756	human
15828	human
18007	generated
14315	human
15203	human
16248	human
11139	generated
4740	generated
1807	generated
16586	human
3794	generated
12570	generated
3784	generated
6074	generated
46	generated
20197	generated
4101	generated
5685	generated
17246	generated
6442	generated
10101	generated
7109	generated
19364	generated
18415	generated
5018	generated
11444	generated
5996	generated
10446	generated
19106	generated
13290	generated
3393	generated
13225	generated
3000	generated
15506	human
8574	generated
6650	generated
2968	human
9545	generated
1815	generated
3302	generated
16846	generated
17431	human
2133	generated
19232	generated
14746	human
16410	human
16010	generated
11200	generated
5572	generated
10873	generated
13163	generated
1862	generated
4985	generated
9303	generated
2450	generated
10110	generated
19986	generated
8364	generated
6384	human
1261	generated
4015	human
12603	generated
16060	human
7809	generated
19677	generated
6478	generated
15173	generated
19719	generated
3429	generated
12068	human
5999	generated
3470	generated
18841	generated
6769	human
18695	human
10879	generated
18493	generated
708	generated
8875	generated
4149	generated
10995	generated
9801	generated
2915	generated
688	generated
14097	generated
16606	generated
4285	generated
3458	generated
18389	generated
3739	generated
15145	human
2519	generated
12642	generated
11604	generated
2414	generated
4572	generated
9639	generated
18903	generated
14440	generated
4205	generated
4049	generated
14004	human
18612	human
17116	generated
17710	generated
7346	generated
17389	generated
13815	generated
8731	generated
644	generated
11541	generated
16259	human
12596	generated
13294	generated
18382	generated
4160	generated
19788	generated
8843	generated
16683	human
18018	generated
19380	generated
13463	generated
12507	human
7808	generated
9000	generated
8144	generated
11067	generated
9012	generated
6874	generated
12524	generated
4325	generated
2267	generated
19971	generated
11378	generated
2879	generated
1430	generated
17390	generated
4279	generated
11899	generated
6599	generated
18168	generated
18700	generated
323	generated
18010	generated
12238	generated
13601	generated
2859	generated
4074	generated
16709	human
2703	generated
2221	generated
19460	generated
10440	generated
16447	human
13430	generated
15470	generated
13367	generated
6595	generated
3509	generated
10801	generated
6235	generated
12083	generated
15117	generated
7344	generated
8268	generated
10810	generated
13800	generated
8337	generated
16435	human
3043	generated
4034	generated
5217	generated
3633	generated
12090	generated
8878	generated
14808	human
7007	generated
15953	generated
15065	generated
2189	generated
10594	generated
18193	generated
19160	human
5992	human
668	generated
1162	generated
18927	generated
5195	generated
18960	generated
20137	generated
4388	generated
5379	generated
6688	generated
5512	generated
1747	generated
17816	generated
431	generated
11597	generated
11622	generated
9115	generated
14951	human
17593	generated
5934	generated
2678	generated
7591	generated
1355	generated
12412	generated
17908	generated
16293	generated
8541	generated
3649	generated
20112	generated
9664	generated
10899	generated
12798	generated
5059	generated
15904	human
18053	generated
11198	generated
2930	generated
6959	generated
6649	generated
11020	human
563	generated
7882	generated
2501	generated
1712	generated
16791	generated
10525	generated
8668	generated
1419	generated
17757	generated
7772	generated
4048	generated
826	generated
2319	generated
6422	generated
15645	generated
1968	generated
4351	human
16251	human
290	generated
11488	generated
4110	generated
16307	human
14088	generated
17763	generated
19829	generated
18143	generated
9647	generated
3208	generated
10722	generated
4755	generated
15154	human
17151	human
640	generated
293	generated
20373	generated
2946	generated
8582	generated
9453	generated
482	generated
2621	generated
16384	generated
15581	generated
13249	generated
16642	human
9997	generated
20205	generated
16691	human
6863	generated
7110	generated
4625	generated
16174	generated
5165	generated
17872	generated
18800	generated
17183	generated
15013	human
1704	generated
16731	generated
3669	generated
16025	generated
16495	human
15123	human
977	generated
10958	generated
11617	generated
18542	generated
621	generated
7551	human
3335	generated
11218	generated
13661	generated
4546	generated
6842	generated
1153	generated
9994	generated
9938	generated
11495	generated
16875	generated
9068	generated
17149	human
3702	generated
655	generated
586	generated
8153	generated
16430	generated
17392	generated
4068	generated
20288	generated
8336	generated
16131	generated
19616	generated
9750	generated
9630	generated
8550	generated
20000	generated
16057	generated
11073	generated
14968	generated
3169	human
18999	generated
6641	generated
13344	generated
20025	generated
6259	generated
852	generated
6880	generated
467	generated
7223	generated
15297	generated
11564	generated
4610	generated
18936	human
7576	generated
12522	generated
14752	human
2308	generated
15199	generated
3171	generated
4527	generated
16492	human
736	generated
5711	generated
9696	generated
2754	generated
18844	generated
14018	human
9755	generated
450	generated
11760	generated
15964	generated
4525	generated
16136	generated
7908	generated
3386	generated
17951	generated
17226	human
15957	human
5587	generated
15489	human
14982	generated
13144	generated
12577	generated
6178	human
2380	generated
1144	generated
10455	generated
12554	generated
13126	generated
19686	generated
4309	generated
10608	generated
8246	generated
9645	generated
15142	human
3926	generated
12164	generated
4193	generated
41	generated
18104	generated
18131	generated
20208	generated
13903	human
12138	generated
18300	generated
10572	generated
2034	generated
1123	generated
15481	human
9040	generated
20005	generated
9020	generated
15370	generated
13740	human
1347	generated
9393	generated
9708	generated
14379	generated
2270	generated
16382	human
15653	human
5762	generated
9534	generated
14738	human
16067	generated
10790	generated
35	generated
17238	human
4170	human
11603	generated
13838	generated
705	generated
4547	generated
14627	generated
17997	generated
3106	generated
4347	human
8213	generated
14151	human
19030	generated
17139	human
14467	human
3352	generated
9440	human
12896	generated
7040	human
2002	generated
18246	generated
4983	generated
4884	generated
7405	generated
18632	generated
4387	generated
17244	human
7157	generated
12624	human
3978	generated
6501	human
2635	human
19880	generated
19942	generated
4119	human
14078	generated
1866	generated
10760	generated
6712	generated
15118	generated
16180	generated
15290	human
651	generated
8496	generated
7212	generated
19720	human
5384	generated
10132	generated
8387	generated
11764	generated
13387	generated
17	generated
14860	generated
17423	generated
18683	generated
5927	generated
5825	generated
3156	generated
6829	generated
16227	human
20132	generated
19736	generated
647	generated
8145	generated
5115	generated
6549	generated
1321	generated
15931	generated
10277	generated
1905	generated
5380	generated
8517	generated
15597	generated
16529	generated
14883	human
13619	generated
3947	human
11465	generated
1429	generated
3533	generated
13595	generated
217	generated
13102	generated
6138	generated
1396	generated
13548	generated
12268	generated
13431	human
12454	generated
1739	generated
14936	human
3502	generated
18625	generated
12406	generated
13314	generated
10078	generated
8886	generated
17269	generated
4702	generated
17806	generated
13934	human
3579	generated
9592	generated
1838	generated
20196	generated
2579	generated
9970	generated
11507	generated
11915	generated
17792	generated
387	generated
2583	generated
3921	generated
17664	generated
3511	generated
1035	generated
12550	generated
13897	generated
841	generated
7716	human
9895	generated
9430	generated
14147	human
7353	generated
18613	generated
13785	human
16069	generated
5601	generated
2458	generated
5026	generated
4115	generated
3860	generated
15667	generated
13755	human
12384	generated
7267	generated
16697	generated
12437	generated
2065	generated
4518	generated
20363	generated
1444	generated
13535	generated
1372	generated
278	generated
3912	generated
10990	generated
513	generated
11503	generated
8968	generated
3248	generated
10244	generated
16313	human
9812	generated
2386	generated
17913	generated
19217	generated
4166	generated
16327	human
9482	generated
10011	generated
11807	generated
11993	human
13406	generated
14313	human
8667	generated
10649	generated
6290	generated
10670	generated
17186	human
14433	human
8766	generated
2361	generated
11752	generated
5678	generated
8918	generated
8525	generated
14445	human
7696	generated
14934	generated
1705	generated
10607	generated
9178	generated
18105	generated
476	generated
14709	human
14980	generated
2605	generated
7704	generated
5635	generated
13894	human
6689	generated
14239	generated
17509	generated
20355	generated
12648	generated
4639	human
2405	generated
970	generated
12526	generated
18332	generated
19935	human
18538	generated
13872	human
15045	generated
5853	generated
15127	generated
16780	human
10168	generated
4254	generated
15473	human
19274	generated
10927	generated
20309	generated
17893	generated
733	generated
15108	human
14285	generated
19952	generated
2554	generated
19012	generated
15548	generated
6248	generated
8892	generated
9270	generated
14446	human
14994	generated
10456	generated
9262	generated
4462	generated
11917	generated
8653	generated
15348	generated
8696	generated
3826	generated
10933	generated
4463	generated
3481	generated
1441	generated
10113	generated
13005	generated
7103	generated
5351	generated
6216	generated
7453	generated
14392	human
2408	generated
13177	generated
13112	generated
3100	generated
11040	generated
4505	generated
10155	generated
8013	generated
18744	generated
10902	generated
11165	generated
11316	generated
921	generated
1086	generated
19140	generated
7191	generated
13656	generated
14999	human
15186	generated
12495	generated
1362	generated
14250	generated
11946	human
15460	generated
8237	generated
2232	generated
12038	generated
10511	generated
13954	generated
9060	generated
6876	generated
19285	human
14183	human
12727	generated
7660	human
5201	generated
2129	generated
8999	generated
3836	human
6427	generated
15839	human
18581	generated
3115	generated
17349	human
1383	generated
17907	human
5047	generated
11788	generated
8474	generated
12687	generated
18678	generated
9805	generated
169	generated
11655	generated
15269	human
18732	generated
5514	generated
2534	generated
5883	generated
15095	generated
17281	generated
12864	human
17565	generated
13039	generated
15518	human
13292	generated
137	generated
7588	generated
19185	generated
16129	human
2885	generated
19647	generated
18292	generated
6051	human
5225	generated
13698	generated
12925	generated
8481	generated
15550	human
7648	generated
11489	generated
3315	generated
7201	generated
17836	human
10926	generated
1397	generated
12066	human
10784	generated
9395	generated
4832	human
14268	human
8206	generated
8020	generated
10584	generated
14144	human
6309	generated
6114	generated
16957	generated
10315	generated
6428	generated
19055	generated
13958	human
2085	generated
11842	generated
16816	generated
4794	human
2766	generated
10004	generated
13905	human
9071	generated
8814	generated
6730	generated
6210	generated
13260	human
8866	generated
8969	generated
4819	generated
9213	generated
9421	generated
6244	human
3485	human
16714	generated
10639	generated
10385	generated
13603	generated
714	generated
12777	generated
17540	generated
